Code,Year,Site,lat,lon,ele,Plot.size..m2.,Aspect,Quadrat,Species,Cover,Origin,Growth_form,Shrub,Forb,Graminoid,Mean_SLA_mm2.mg.1,Mean_LDMC_mg.g.1,Mean_seed_mass_mg,Max_height_m,Strategy,Evergreen,Deciduous,avg.SR
2022_TT_SW_TT14,2022,TT,-37.02748,147.0278,1574,2254,SW,TT14,Scleranthus.biflorus,10,Endemic,Forb,0,1,0,2.223691196,322.6305024,0.552,0.12,Evergreen,1,0,449226.003
2022_TT_SW_TT15,2022,TT,-37.02748,147.0278,1574,2254,SW,TT15,Scleranthus.biflorus,10,Endemic,Forb,0,1,0,2.223691196,322.6305024,0.552,0.12,Evergreen,1,0,449226.003
2022_TT_SE_TT16,2022,TT,-37.02748,147.0278,1574,2254,SE,TT16,Scleranthus.biflorus,1,Endemic,Forb,0,1,0,2.223691196,322.6305024,0.552,0.12,Evergreen,1,0,453036.6715
2022_TT_SE_TT18,2022,TT,-37.02748,147.0278,1574,2254,SE,TT18,Scleranthus.biflorus,5,Endemic,Forb,0,1,0,2.223691196,322.6305024,0.552,0.12,Evergreen,1,0,453036.6715
2022_TT_SE_TT20,2022,TT,-37.02748,147.0278,1574,2254,SE,TT20,Scleranthus.biflorus,30,Endemic,Forb,0,1,0,2.223691196,322.6305024,0.552,0.12,Evergreen,1,0,453036.6715
2022_H_NE_H19,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H19,Geranium.sp.,0.5,Native,Forb,0,1,0,12.89091876,261.0576923,1.519318182,0.11,Deciduous,0,1,476857.9926
2022_LSK_SE_LSK15,2022,LSK,-36.82634,147.2815,1797,1444,SE,LSK15,Geranium.sp.,0.5,Native,Forb,0,1,0,12.89091876,261.0576923,1.519318182,0.11,Deciduous,0,1,452934.7812
2022_MF_SW_MF7,2022,MF,-36.82947,147.3193,1811,5000,SW,MF7,Geranium.sp.,0.5,Native,Forb,0,1,0,12.89091876,261.0576923,1.519318182,0.11,Deciduous,0,1,460157.0075
2022_MF_SW_MF8,2022,MF,-36.82947,147.3193,1811,5000,SW,MF8,Geranium.sp.,1,Native,Forb,0,1,0,12.89091876,261.0576923,1.519318182,0.11,Deciduous,0,1,460157.0075
2022_MF_SW_MF9,2022,MF,-36.82947,147.3193,1811,5000,SW,MF9,Geranium.sp.,0.5,Native,Forb,0,1,0,12.89091876,261.0576923,1.519318182,0.11,Deciduous,0,1,460157.0075
2022_MF_SE_MF13,2022,MF,-36.82947,147.3193,1811,5000,SE,MF13,Geranium.sp.,0.5,Native,Forb,0,1,0,12.89091876,261.0576923,1.519318182,0.11,Deciduous,0,1,455644.0518
2022_MSt_SW_MSt17,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt17,Plantago.euryphylla,5,Endemic,Forb,0,1,0,8.741188627,157.4686017,0.3193,0.11,Evergreen,1,0,467706.5634
2022_MF_NW_MF4,2022,MF,-36.82947,147.3193,1811,5000,NW,MF4,Plantago.euryphylla,10,Endemic,Forb,0,1,0,8.741188627,157.4686017,0.3193,0.11,Evergreen,1,0,470905.2002
2022_MF_SW_MF10,2022,MF,-36.82947,147.3193,1811,5000,SW,MF10,Plantago.euryphylla,5,Endemic,Forb,0,1,0,8.741188627,157.4686017,0.3193,0.11,Evergreen,1,0,460157.0075
2022_MF_SE_MF15,2022,MF,-36.82947,147.3193,1811,5000,SE,MF15,Plantago.euryphylla,1,Endemic,Forb,0,1,0,8.741188627,157.4686017,0.3193,0.11,Evergreen,1,0,455644.0518
2022_BF_N_BF3,2022,BF,-37.241018,146.483143,1688.912842,1742,N,BF3,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484289.3818
2022_BF_N_BF4,2022,BF,-37.241018,146.483143,1688.912842,1742,N,BF4,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484289.3818
2022_BF_W_BF6,2022,BF,-37.241018,146.483143,1688.912842,1742,W,BF6,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,472350.5554
2022_BF_W_BF7,2022,BF,-37.241018,146.483143,1688.912842,1742,W,BF7,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,472350.5554
2022_BF_W_BF8,2022,BF,-37.241018,146.483143,1688.912842,1742,W,BF8,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,472350.5554
2022_BF_W_BF9,2022,BF,-37.241018,146.483143,1688.912842,1742,W,BF9,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,472350.5554
2022_BF_S_BF11,2022,BF,-37.241018,146.483143,1688.912842,1742,S,BF11,Carex.breviculmis,0.5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460774.8619
2022_BF_S_BF12,2022,BF,-37.241018,146.483143,1688.912842,1742,S,BF12,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460774.8619
2022_BF_S_BF15,2022,BF,-37.241018,146.483143,1688.912842,1742,S,BF15,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460774.8619
2022_BF_E_BF16,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF16,Carex.breviculmis,0.5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,470810.5695
2022_BF_E_BF18,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF18,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,470810.5695
2022_BF_E_BF19,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF19,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,470810.5695
2022_BF_E_BF20,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF20,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,470810.5695
2022_H_NW_H1,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H1,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,485516.5127
2022_H_NW_H4,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H4,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,485516.5127
2022_H_SW_H8,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H8,Carex.breviculmis,0.5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,458879.2127
2022_H_SE_H11,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H11,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469244.445
2022_H_SE_H12,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H12,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469244.445
2022_H_SE_H13,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H13,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469244.445
2022_H_SE_H15,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H15,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469244.445
2022_H_NE_H16,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H16,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,476857.9926
2022_H_NE_H19,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H19,Carex.breviculmis,0.5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,476857.9926
2022_H_NE_H20,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H20,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,476857.9926
2022_KB_NW_KB2,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB2,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482760.837
2022_KB_NW_KB3,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB3,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482760.837
2022_KB_NW_KB4,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB4,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482760.837
2022_KB_NW_KB5,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB5,Carex.breviculmis,15,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482760.837
2022_KB_NE_KB7,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB7,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,444419.1736
2022_KB_NE_KB8,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB8,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,444419.1736
2022_KB_NE_KB9,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB9,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,444419.1736
2022_KB_NE_KB10,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB10,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,444419.1736
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB12,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,425123.8565
2022_KB_SE_KB13,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB13,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,425123.8565
2022_KB_SE_KB14,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB14,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,425123.8565
2022_KB_SE_KB15,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB15,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,425123.8565
2022_KB_SW_KB16,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB16,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469324.3856
2022_KB_SW_KB17,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB17,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469324.3856
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB18,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469324.3856
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB19,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469324.3856
2022_KB_SW_KB20,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB20,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,469324.3856
2022_MBo_NW_MBo1,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo1,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo2,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo2,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo3,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo3,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo4,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo4,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo5,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo5,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465094.8099
2022_MBo_NE_MBo6,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo6,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo7,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo7,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo8,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo8,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo9,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo9,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo10,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo10,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,464879.4434
2022_MBo_SW_MBo14,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo14,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460388.6511
2022_MBo_SW_MBo15,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo15,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460388.6511
2022_MBo_SE_MBo16,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo16,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo17,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo17,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo18,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo18,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo19,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo19,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo20,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo20,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,461009.8564
2022_MBu_SW_MBu1,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu1,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu2,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu2,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu3,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu3,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu4,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu4,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu5,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu5,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,460900.0893
2022_MBu_NW_MBu6,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu6,Carex.breviculmis,15,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu7,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu7,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu8,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu8,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu9,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu9,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu10,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu10,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,482240.6922
2022_MBu_NE_MBu11,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu11,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,463313.9391
2022_MBu_SE_MBu16,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu16,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu17,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu17,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu19,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu19,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu20,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu20,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,441202.4912
2022_MM_SW_MM3,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM3,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,453403.9612
2022_MM_SW_MM4,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM4,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,453403.9612
2022_MM_NW_MM7,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM7,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,485290.3774
2022_MM_NW_MM8,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM8,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,485290.3774
2022_MM_NW_MM9,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM9,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,485290.3774
2022_MM_NW_MM10,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM10,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,485290.3774
2022_MM_NE_MM11,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM11,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,474591.8001
2022_MM_NE_MM12,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM12,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,474591.8001
2022_MM_NE_MM14,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM14,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,474591.8001
2022_MM_NE_MM15,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM15,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,474591.8001
2022_MM_SE_MM16,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM16,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,468098.3536
2022_MM_SE_MM17,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM17,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,468098.3536
2022_MM_SE_MM18,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM18,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,468098.3536
2022_MM_SE_MM19,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM19,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,468098.3536
2022_MM_SE_MM20,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM20,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,468098.3536
2022_MSp_SW_MSp2,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp2,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp3,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp3,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp4,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp4,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp5,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp5,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,436439.2532
2022_MSp_SE_MSp6,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp6,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp7,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp7,Carex.breviculmis,15,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp8,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp8,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp9,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp9,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp10,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp10,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,395055.9828
2022_MSp_NW_MSp11,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp11,Carex.breviculmis,15,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484928.63
2022_MSp_NW_MSp12,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp12,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484928.63
2022_MSp_NW_MSp13,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp13,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484928.63
2022_MSp_NW_MSp14,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp14,Carex.breviculmis,10,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484928.63
2022_MSp_NW_MSp15,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp15,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,484928.63
2022_MSp_NE_MSp17,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp17,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465079.216
2022_MSp_NE_MSp19,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp19,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465079.216
2022_MSp_NE_MSp20,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp20,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,465079.216
2022_MSt_NE_MSt1,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt1,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt2,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt2,Carex.breviculmis,1,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt4,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt4,Carex.breviculmis,20,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt5,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt5,Carex.breviculmis,15,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,454786.5586
2022_MSt_NW_MSt6,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt6,Carex.breviculmis,5,Native,Graminoid,0,0,1,15.20700594,357.6175558,1.035185,0.1,Evergreen,1,0,486082.4755
